CASE_YR,VEH_TYP,AGE,SEX
2011,Bike,41,F
2009,Bike,41,M
2012,Bike,41,M
2008,Bike,41,M
2013,Bike,41,M
2007,Bike,41,M
2010,Bike,41,M
2012,Bike,41,M
2008,Bike,41,M
2012,Bike,41,M
2012,Bike,41,M
2012,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2013,Bike,41,F
2010,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2006,Bike,41,M
2007,Bike,41,M
2013,Bike,41,M
2006,Bike,41,M
2007,Bike,41,M
2012,Bike,41,M
2007,Bike,41,M
2008,Bike,41,M
2009,Bike,41,M
2012,Bike,41,M
2008,Bike,41,M
2011,Bike,41,M
2007,Bike,41,F
2006,Bike,41,F
2007,Bike,41,M
2006,Bike,41,M
2006,Bike,41,F
2012,Bike,41,M
2010,Bike,41,M
2011,Bike,41,M
2007,Bike,41,M
2009,Bike,41,M
2010,Bike,41,M
2013,Bike,41,M
2011,Bike,41,M
2007,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2013,Bike,41,M
2007,Bike,41,M
2010,Bike,41,M
2012,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2007,Bike,41,F
2012,Bike,41,M
2012,Bike,41,M
2010,Bike,41,M
2007,Bike,41,M
2007,Bike,41,M
2006,Bike,41,M
2012,Bike,41,F
2012,Bike,41,M
2007,Bike,41,M
2013,Bike,41,M
2006,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,F
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,F
2014,Bike,41,F
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2014,Bike,41,M
2010,Bike,41,M
2011,Bike,41,M
2008,Bike,41,F
2008,Bike,41,M
2007,Bike,41,M
2007,Bike,41,F
2011,Bike,41,M
2008,Bike,41,M
2009,Bike,41,F
2013,Bike,41,M
2010,Bike,41,M
2008,Bike,41,M
2007,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2007,Bike,41,M
2011,Bike,41,M
2010,Bike,41,M
2009,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2008,Bike,41,M
2011,Bike,41,F
2007,Bike,41,M
2011,Bike,41,M
2013,Bike,41,M
2007,Bike,41,M
2009,Bike,41,M
2006,Bike,41,M
2006,Bike,41,M
2006,Bike,41,M
2009,Bike,41,M
2009,Bike,41,M
2008,Bike,41,M
2007,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2007,Bike,41,M
2008,Bike,41,F
2012,Bike,41,M
2008,Bike,41,M
2011,Bike,41,M
2006,Bike,41,F
2006,Bike,41,M
2006,Bike,41,M
2006,Bike,41,M
2007,Bike,41,F
2007,Bike,41,M
2007,Bike,41,M
2009,Bike,41,M
2012,Bike,41,M
2012,Bike,41,M
2013,Bike,41,M
2007,Bike,41,M
2013,Bike,41,F
2013,Bike,41,M
2013,Bike,41,M
2011,Bike,41,M
2013,Bike,41,M
2008,Bike,41,F
2011,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2009,Bike,41,M
2009,Bike,41,M
2012,Bike,41,M
2009,Bike,41,M
2008,Bike,41,M
2013,Bike,41,M
2012,Bike,41,M
2012,Bike,41,F
2012,Bike,41,M
2012,Bike,41,M
2007,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2006,Bike,41,M
2006,Bike,41,M
2013,Bike,41,F
2008,Bike,41,M
2012,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2011,Bike,41,F
2010,Bike,41,M
2010,Bike,41,M
2011,Bike,41,F
2011,Bike,41,M
2013,Bike,41,M
2011,Bike,41,M
2013,Bike,41,F
2013,Bike,41,M
2009,Bike,41,M
2006,Bike,41,F
2011,Bike,41,M
2012,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2012,Bike,41,M
2006,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2009,Bike,41,M
2010,Bike,41,M
2012,Bike,41,M
2008,Bike,41,M
2009,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2009,Bike,41,M
2009,Bike,41,M
2012,Bike,41,M
2010,Bike,41,M
2011,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2006,Bike,41,M
2013,Bike,41,M
2008,Bike,41,M
2009,Bike,41,F
2009,Bike,41,F
2012,Bike,41,M
2012,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2010,Bike,41,M
2009,Bike,41,M
2012,Bike,41,M
2012,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2012,Bike,41,M
2012,Bike,41,M
2006,Bike,41,M
2006,Bike,41,M
2013,Bike,41,M
2006,Bike,41,M
2006,Bike,41,M
2012,Bike,41,M
2012,Bike,41,M
2006,Bike,41,M
2006,Bike,41,F
2012,Bike,41,M
2010,Bike,41,M
2006,Bike,41,M
2008,Bike,41,F
2010,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2008,Bike,41,M
2011,Bike,41,M
2013,Bike,41,M
2013,Bike,41,M
2010,Bike,41,M
2010,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2011,Bike,41,M
2006,Bike,41,M
2008,Bike,41,F
2012,Bike,41,M
2012,Bike,41,F
2011,Bike,41,M
2011,Bike,40,M
2013,Bike,40,M
2011,Bike,40,F
2012,Bike,40,F
2010,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2009,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2011,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2006,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2009,Bike,40,M
2007,Bike,40,M
2012,Bike,40,F
2013,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2010,Bike,40,M
2013,Bike,40,M
2007,Bike,40,M
2007,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2012,Bike,40,F
2006,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2010,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2013,Bike,40,F
2012,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2006,Bike,40,F
2009,Bike,40,M
2007,Bike,40,M
2006,Bike,40,M
2009,Bike,40,M
2013,Bike,40,M
2010,Bike,40,M
2007,Bike,40,M
2007,Bike,40,M
2006,Bike,40,F
2010,Bike,40,M
2006,Bike,40,M
2008,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2010,Bike,40,M
2007,Bike,40,M
2009,Bike,40,M
2013,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2013,Bike,40,F
2013,Bike,40,M
2011,Bike,40,F
2011,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2009,Bike,40,F
2010,Bike,40,M
2007,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2007,Bike,40,M
2011,Bike,40,M
2011,Bike,40,F
2013,Bike,40,F
2013,Bike,40,M
2009,Bike,40,M
2008,Bike,40,M
2008,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2013,Bike,40,F
2013,Bike,40,F
2012,Bike,40,F
2007,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2012,Bike,40,M
2011,Bike,40,F
2009,Bike,40,M
2006,Bike,40,M
2009,Bike,40,M
2012,Bike,40,M
2009,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2010,Bike,40,M
2009,Bike,40,M
2007,Bike,40,M
2007,Bike,40,M
2008,Bike,40,M
2010,Bike,40,M
2008,Bike,40,M
2010,Bike,40,M
2009,Bike,40,M
2007,Bike,40,M
2012,Bike,40,M
2010,Bike,40,F
2013,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2013,Bike,40,M
2007,Bike,40,F
2011,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2008,Bike,40,F
2007,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2009,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2012,Bike,40,M
2007,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40, 
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,F
2014,Bike,40,M
2014,Bike,40,F
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,F
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,F
2014,Bike,40,M
2014,Bike,40,F
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,M
2014,Bike,40,F
2014,Bike,40,F
2014,Bike,40,M
2014,Bike,40,M
2010,Bike,40,F
2012,Bike,40,M
2012,Bike,40,M
2008,Bike,40,M
2007,Bike,40,M
2009,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2007,Bike,40,M
2006,Bike,40,F
2013,Bike,40,M
2013,Bike,40,M
2010,Bike,40,M
2009,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2008,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2008,Bike,40,M
2011,Bike,40,M
2006,Bike,40,F
2009,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2013,Bike,40,M
2007,Bike,40,M
2009,Bike,40,M
2011,Bike,40,M
2012,Bike,40,F
2013,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2008,Bike,40,F
2008,Bike,40,M
2010,Bike,40,M
2007,Bike,40,M
2007,Bike,40,M
2006,Bike,40,M
2011,Bike,40,M
2009,Bike,40,M
2008,Bike,40,M
2006,Bike,40,M
2012,Bike,40,M
2008,Bike,40,M
2009,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2009,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2012,Bike,40,M
2013,Bike,40,F
2006,Bike,40,F
2006,Bike,40,M
2006,Bike,40,M
2012,Bike,40,M
2007,Bike,40,M
2012,Bike,40,M
2012,Bike,40,F
2008,Bike,40,M
2011,Bike,40,M
2012,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2008,Bike,40,M
2012,Bike,40,M
2009,Bike,40,F
2007,Bike,40,M
2007,Bike,40,M
2011,Bike,40,M
2008,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2007,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2008,Bike,40,M
2008,Bike,40,M
2011,Bike,40,M
2008,Bike,40,F
2008,Bike,40,M
2011,Bike,40,M
2006,Bike,40,M
2012,Bike,40,M
2012,Bike,40,F
2008,Bike,40,M
2006,Bike,40,M
2007,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2013,Bike,40,M
2008,Bike,40,M
2012,Bike,40,M
2011,Bike,40,F
2006,Bike,40,M
2009,Bike,40,M
2009,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2006,Bike,40,M
2011,Bike,40,M
2009,Bike,40,M
2011,Bike,40,M
2009,Bike,40,M
2011,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2007,Bike,40,M
2009,Bike,40,M
2006,Bike,40,M
2006,Bike,40,M
2009,Bike,40,M
2011,Bike,40,M
2008,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2008,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2013,Bike,40,M
2009,Bike,40,M
2007,Bike,40,M
2008,Bike,40,M
2008,Bike,40,F
2007,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2008,Bike,40,M
2010,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2012,Bike,40,M
2011,Bike,40,F
2011,Bike,40,M
2006,Bike,40,M
2010,Bike,40,M
2011,Bike,40,M
2011,Bike,40,M
2012,Bike,40,M
2006,Bike,40,M
2013,Bike,40,M
2013,Bike,40,M
2013,Bike,40,F
2012,Bike,40,M
2010,Bike,40,M
2010,Bike,40,M
2006,Bike,40,F
2008,Bike,40,M
2010,Bike,40,F
2010,Bike,40,F
2010,Bike,40,M
2010,Bike,40,M
2013,Bike,40,M
2012,Bike,40,M
2008,Bike,40,M
2012,Bike,40,M
2010,Bike,40,M
2012,Bike,40,M
2013,Bike,40,M
2012,Bike,40,F
2011,Bike,40,M
2009,Bike,40,M
2012,Bike,39,M
2006,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2012,Bike,39,F
2012,Bike,39,M
2009,Bike,39,M
2009,Bike,39,F
2012,Bike,39,M
2013,Bike,39,F
2013,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2008,Bike,39,F
2011,Bike,39,M
2009,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2010,Bike,39,M
2013,Bike,39,M
2012,Bike,39,M
2011,Bike,39,M
2010,Bike,39,M
2012,Bike,39,F
2013,Bike,39,M
2012,Bike,39,M
2013,Bike,39,M
2013,Bike,39,M
2012,Bike,39,M
2011,Bike,39,M
2007,Bike,39,M
2010,Bike,39,M
2009,Bike,39,F
2013,Bike,39,M
2012,Bike,39,M
2011,Bike,39,M
2011,Bike,39,M
2011,Bike,39,M
2006,Bike,39,M
2007,Bike,39,F
2010,Bike,39,M
2006,Bike,39,M
2010,Bike,39,M
2009,Bike,39,M
2007,Bike,39,M
2013,Bike,39,M
2011,Bike,39,M
2011,Bike,39,M
2009,Bike,39,M
2009,Bike,39,M
2012,Bike,39,F
2013,Bike,39,M
2010,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2006,Bike,39,M
2007,Bike,39,M
2006,Bike,39,M
2010,Bike,39,M
2010,Bike,39,M
2011,Bike,39,M
2008,Bike,39,F
2008,Bike,39,M
2009,Bike,39,M
2006,Bike,39,M
2009,Bike,39,M
2008,Bike,39,M
2006,Bike,39,M
2011,Bike,39,M
2008,Bike,39,M
2007,Bike,39,M
2010,Bike,39,F
2010,Bike,39,M
2007,Bike,39,M
2010,Bike,39,M
2007,Bike,39,M
2012,Bike,39,M
2006,Bike,39,M
2013,Bike,39,M
2009,Bike,39,F
2010,Bike,39,M
2007,Bike,39,M
2006,Bike,39,M
2009,Bike,39,M
2009,Bike,39,F
2009,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2010,Bike,39,M
2008,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2010,Bike,39,M
2006,Bike,39,M
2013,Bike,39,F
2010,Bike,39,M
2008,Bike,39,M
2013,Bike,39,M
2007,Bike,39,M
2008,Bike,39,M
2013,Bike,39,M
2008,Bike,39,M
2013,Bike,39,M
2013,Bike,39,M
2007,Bike,39,M
2006,Bike,39,M
2008,Bike,39,F
2007,Bike,39,M
2009,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2008,Bike,39,F
2010,Bike,39,M
2010,Bike,39,F
2007,Bike,39,M
2007,Bike,39,M
2007,Bike,39,M
2013,Bike,39,M
2013,Bike,39,F
2010,Bike,39,F
2006,Bike,39,M
2010,Bike,39,M
2009,Bike,39,F
2007,Bike,39,M
2006,Bike,39,M
2011,Bike,39,M
2009,Bike,39,M
2008,Bike,39,M
2010,Bike,39,M
2013,Bike,39,M
2008,Bike,39,M
2006,Bike,39,M
2007,Bike,39,M
2010,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2010,Bike,39,M
2007,Bike,39,M
2013,Bike,39,M
2008,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2007,Bike,39,M
2011,Bike,39,M
2011,Bike,39,M
2013,Bike,39,M
2010,Bike,39,M
2007,Bike,39,M
2007,Bike,39,M
2014,Bike,39,M
2014,Bike,39,F
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,F
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39, 
2014,Bike,39,M
2014,Bike,39,M
2014,Bike,39,M
2010,Bike,39,M
2009,Bike,39,M
2008,Bike,39,M
2008,Bike,39,F
2007,Bike,39,M
2007,Bike,39,M
2006,Bike,39,F
2010,Bike,39,F
2007,Bike,39,M
2011,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2007,Bike,39,M
2007,Bike,39,M
2008,Bike,39,M
2006,Bike,39,M
2009,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2007,Bike,39,M
2007,Bike,39,M
2011,Bike,39,M
2013,Bike,39,F
2006,Bike,39,M
2010,Bike,39,M
2013,Bike,39,M
2012,Bike,39,M
2010,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2011,Bike,39,M
2011,Bike,39,M
2011,Bike,39,F
2008,Bike,39,M
2013,Bike,39,M
2007,Bike,39,M
2013,Bike,39,M
2010,Bike,39,M
2008,Bike,39,F
2013,Bike,39,M
2013,Bike,39,M
2008,Bike,39,M
2012,Bike,39,M
2007,Bike,39,M
2013,Bike,39,F
2006,Bike,39,M
2011,Bike,39,M
2007,Bike,39,M
2009,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2007,Bike,39,M
2013,Bike,39,M
2006,Bike,39,M
2011,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2007,Bike,39,F
2011,Bike,39,M
2008,Bike,39,M
2011,Bike,39,M
2008,Bike,39,M
2012,Bike,39,M
2008,Bike,39,M
2009,Bike,39,F
2008,Bike,39,M
2008,Bike,39,M
2009,Bike,39,M
2013,Bike,39,M
2013,Bike,39,M
2011,Bike,39,M
2013,Bike,39,F
2006,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2006,Bike,39,M
2006,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2009,Bike,39,M
2009,Bike,39,M
2006,Bike,39,M
2012,Bike,39,M
2007,Bike,39,M
2008,Bike,39,M
2012,Bike,39,M
2009,Bike,39,M
2013,Bike,39,M
2013,Bike,39,F
2013,Bike,39,F
2011,Bike,39,M
2007,Bike,39,M
2007,Bike,39,M
2006,Bike,39,M
2012,Bike,39,M
2012,Bike,39,F
2012,Bike,39,M
2008,Bike,39,M
2013,Bike,39,M
2008,Bike,39,M
2010,Bike,39,M
2008,Bike,39,M
2008,Bike,39,M
2008,Bike,39,F
2008,Bike,39,M
2011,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2006,Bike,39,M
2011,Bike,39,M
2012,Bike,39,M
2013,Bike,39,M
2010,Bike,39,M
2010,Bike,39,M
2006,Bike,39,M
2006,Bike,39,M
2013,Bike,39,M
2009,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2013,Bike,39,F
2009,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2009,Bike,39,F
2006,Bike,39,M
2011,Bike,39,M
2007,Bike,39,M
2009,Bike,39,M
2013,Bike,39,M
2013,Bike,39,F
2012,Bike,39,M
2006,Bike,39,M
2006,Bike,39,M
2011,Bike,39,F
2013,Bike,39,M
2010,Bike,39,M
2013,Bike,39,M
2011,Bike,39,M
2007,Bike,39,M
2012,Bike,39,M
2012,Bike,39,F
2008,Bike,39,M
2007,Bike,39,M
2010,Bike,39,M
2010,Bike,39,M
2009,Bike,39,M
2013,Bike,39,M
2013,Bike,39,M
2013,Bike,39,M
2009,Bike,39,F
2009,Bike,39,M
2013,Bike,39,M
2006,Bike,39,M
2013,Bike,39,M
2007,Bike,39,M
2010,Bike,39,M
2006,Bike,39,M
2010,Bike,39,F
2012,Bike,39,M
2009,Bike,39,M
2008,Bike,39,F
2011,Bike,39,M
2011,Bike,39,M
2009,Bike,39,M
2012,Bike,39,M
2010,Bike,39,M
2013,Bike,39,M
2007,Bike,39,M
2007,Bike,39,M
2012,Bike,39,M
2010,Bike,39,M
2013,Bike,39,M
2013,Bike,39,M
2010,Bike,39,F
2008,Bike,39,M
2009,Bike,39,M
2010,Bike,39,M
2010,Bike,39,M
2007,Bike,39,M
2006,Bike,39,M
2012,Bike,39,M
2011,Bike,39,M
2007,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2012,Bike,39,M
2011,Bike,38,M
2013,Bike,38,M
2013,Bike,38,M
2012,Bike,38,M
2006,Bike,38,F
2006,Bike,38,M
2006,Bike,38,M
2013,Bike,38,M
2012,Bike,38,M
2011,Bike,38,M
2013,Bike,38,F
2012,Bike,38,M
2013,Bike,38,F
2012,Bike,38,M
2009,Bike,38,M
2012,Bike,38,M
2011,Bike,38,F
2011,Bike,38,F
2013,Bike,38,M
2009,Bike,38,M
2009,Bike,38,M
2006,Bike,38,M
2011,Bike,38,M
2013,Bike,38,M
2006,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2007,Bike,38,M
2009,Bike,38,M
2011,Bike,38,M
2009,Bike,38,M
2012,Bike,38,M
2009,Bike,38,M
2006,Bike,38,M
2009,Bike,38,M
2012,Bike,38,M
2011,Bike,38,F
2013,Bike,38,F
2007,Bike,38,M
2006,Bike,38,M
2007,Bike,38,M
2012,Bike,38,M
2006,Bike,38,M
2006,Bike,38,M
2008,Bike,38,M
2008,Bike,38,M
2006,Bike,38,M
2007,Bike,38,M
2009,Bike,38,M
2009,Bike,38,M
2006,Bike,38,M
2010,Bike,38,M
2013,Bike,38,M
2011,Bike,38,F
2008,Bike,38,M
2009,Bike,38,M
2010,Bike,38,M
2006,Bike,38,M
2010,Bike,38,M
2010,Bike,38,M
2007,Bike,38,F
2013,Bike,38,M
2010,Bike,38,M
2006,Bike,38,M
2009,Bike,38,M
2008,Bike,38,M
2011,Bike,38,M
2009,Bike,38,M
2009,Bike,38,M
2007,Bike,38,M
2009,Bike,38,M
2012,Bike,38,M
2011,Bike,38,M
2011,Bike,38,F
2010,Bike,38,M
2008,Bike,38,M
2009,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2010,Bike,38,M
2011,Bike,38,M
2010,Bike,38,F
2006,Bike,38,M
2008,Bike,38,F
2009,Bike,38,M
2011,Bike,38,M
2013,Bike,38,M
2008,Bike,38,M
2008,Bike,38,M
2013,Bike,38,M
2008,Bike,38,M
2007,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2007,Bike,38,M
2006,Bike,38,M
2010,Bike,38,M
2009,Bike,38,M
2006,Bike,38,M
2009,Bike,38,M
2006,Bike,38,M
2012,Bike,38,M
2006,Bike,38,M
2010,Bike,38,M
2013,Bike,38,M
2007,Bike,38,M
2007,Bike,38,M
2007,Bike,38,F
2006,Bike,38,M
2012,Bike,38,M
2008,Bike,38,M
2010,Bike,38,M
2008,Bike,38,M
2013,Bike,38,M
2012,Bike,38,M
2009,Bike,38,M
2010,Bike,38,F
2012,Bike,38,M
2013,Bike,38,M
2010,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2012,Bike,38,M
2012,Bike,38,F
2008,Bike,38,M
2007,Bike,38,M
2009,Bike,38,M
2013,Bike,38,M
2013,Bike,38,M
2013,Bike,38,M
2012,Bike,38,M
2006,Bike,38,M
2011,Bike,38,M
2011,Bike,38,M
2006,Bike,38,F
2008,Bike,38,M
2012,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,F
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,F
2014,Bike,38,M
2014,Bike,38,F
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,F
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,F
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2014,Bike,38,M
2008,Bike,38,M
2007,Bike,38,M
2009,Bike,38,M
2007,Bike,38,M
2007,Bike,38,M
2013,Bike,38,M
2013,Bike,38,M
2012,Bike,38,M
2013,Bike,38,F
2011,Bike,38,M
2007,Bike,38,M
2009,Bike,38,M
2013,Bike,38,M
2009,Bike,38,M
2006,Bike,38,M
2010,Bike,38,M
2007,Bike,38,F
2009,Bike,38,M
2007,Bike,38,F
